-6.173404e-01,-7.641581e-01,-9.170591e-01,-9.224841e-01,-2.387836e-01,-1.105271e-01,5.290582e-01,-1.790796e-01,2.644629e-01,8.672491e-02,-4.784739e-01,1.727593e+00,-1.084689e+00,-4.026265e-01,7.649394e-01,1.334578e+00,5.923674e-01,1.414542e+00,-1.427654e+00,1.117177e+00,8.570718e-02,-2.484410e-01,-1.555324e-02,-2.645057e-01,-1.351642e-01,-1.262489e-01,1.020968e+00,1.010445e+00,2.134972e-01,-3.039902e-01
1.610111e-01,-1.787164e-01,1.014995e-01,1.109881e-01,-7.338497e-02,-9.946686e-02,-6.552771e-01,-5.071004e-01,-6.141270e-01,-1.050653e+00,5.079377e-01,-1.171200e+00,-4.733834e-01,-3.608100e-01,-6.567209e-03,-4.927186e-01,-6.315075e-03,-5.120868e-01,-4.950917e-01,1.016495e+00,4.603668e-01,-5.474478e-02,1.861187e-01,-1.163817e-01,-1.351642e-01,-1.262489e-01,8.608592e-01,-9.618319e-01,-1.898417e+00,-2.542369e-01
-3.324701e-01,-3.235602e-02,-1.696779e-01,-2.011853e-01,-3.457409e-01,-1.102311e-01,-7.597801e-01,-9.484259e-01,7.612288e-01,-8.919285e-01,-8.834789e-01,-3.541987e-01,-6.130313e-01,-3.817389e-01,-2.846619e-01,-2.073748e-01,-3.515350e-01,-2.409611e-01,-4.603219e-01,2.070010e+00,-6.336682e-01,-2.678120e-01,-4.981497e-01,-2.639720e-01,-1.351642e-01,-1.262489e-01,-1.284427e-01,-2.945809e-01,-6.215111e-01,-4.223240e-01
-8.115641e-01,-8.129449e-01,-1.148343e+00,-1.149889e+00,-4.792502e-01,-1.114219e-01,6.141655e-02,1.504043e+00,-2.503138e-01,6.747138e-01,4.703022e-02,7.373180e-01,-1.058359e+00,-3.947156e-01,1.038950e+00,8.553336e-01,8.382310e-01,8.117329e-01,4.115835e-01,-1.356015e+00,-1.096269e+00,-3.078224e-01,-1.013736e+00,-3.246339e-01,-1.351642e-01,-1.262489e-01,-3.428918e-01,2.713517e-01,1.192515e-01,-6.369787e-01
-7.557374e-01,-5.690109e-01,-9.630129e-01,-9.686756e-01,-4.737260e-01,-1.114061e-01,-4.683961e-01,-1.379930e+00,1.298607e+00,-1.366792e+00,-1.006591e+00,-1.243228e+00,-5.008065e-01,-2.467700e-01,9.690932e-01,9.269567e-01,7.177086e-01,9.278744e-01,-3.689732e-01,-5.585023e-01,-1.104387e+00,-3.022518e-01,-9.830136e-01,-3.239246e-01,-1.351642e-01,-1.262489e-01,-1.488199e+00,-1.243232e+00,8.326935e-01,-2.428461e-01
-1.498651e-02,-5.690109e-01,-3.050147e-01,-2.636204e-01,1.410200e-01,-1.067981e-01,4.895910e-02,5.646128e-01,-1.292753e+00,-8.334394e-02,1.509018e+00,-1.154922e+00,-4.157839e-01,-3.559548e-01,4.099121e-01,-3.813136e-01,5.016663e-01,-4.572083e-01,1.941661e-01,4.892963e-01,1.674079e+00,-1.213512e-01,1.035473e+00,-2.140829e-01,-1.351642e-01,-1.262489e-01,1.205265e+00,-7.395655e-01,-1.363628e+00,1.770715e-01
1.001323e+00,-8.617317e-01,-1.398840e-01,-1.296138e-01,2.848620e+00,1.558757e-02,-2.210300e+00,-1.231125e+00,1.861692e+00,5.744751e-02,-1.996545e+00,2.214437e+00,4.681490e-01,-1.571262e-01,3.567134e+00,1.281189e+00,4.059809e+00,2.021132e+00,-1.714283e+00,-7.076508e-01,4.781748e+00,5.456158e-01,4.633549e+00,6.730523e-01,-1.351642e-01,-1.262489e-01,-2.184679e+00,-9.943871e-01,-4.592212e-01,-3.910580e-02
2.130418e-01,1.187314e+00,7.473785e-01,6.739158e-01,-3.585529e-01,-1.109693e-01,1.425484e+00,-8.238683e-01,-9.044327e-01,8.568830e-01,2.118953e-01,8.370397e-01,-1.257595e-01,-3.441813e-01,-4.654187e-01,-5.537043e-01,-5.128542e-01,-5.847310e-01,6.773321e-03,1.124070e+00,-2.114131e-01,-2.685037e-01,-4.644297e-01,-2.926789e-01,3.106403e-01,-2.646738e-02,1.139714e+00,-1.354513e-01,8.568085e-01,7.548366e-01
-4.698080e-01,-7.153713e-01,-7.908123e-01,-7.930463e-01,-1.117135e-01,-1.102354e-01,7.342217e-01,-1.151502e+00,1.361873e+00,-1.691960e+00,-8.059003e-01,-1.359299e+00,-9.251390e-01,-4.012889e-01,-5.517130e-02,-1.496320e-01,6.886879e-02,-1.330901e-01,-1.445646e+00,1.606231e+00,7.319230e-01,-2.501568e-01,4.433834e-01,-2.752760e-01,-1.351642e-01,-1.262489e-01,2.638943e-01,-6.934222e-01,1.420815e-01,-2.774072e-01
-3.449152e-01,1.821543e+00,5.186191e-01,4.140250e-01,-4.890467e-01,-1.114414e-01,4.092756e-01,-8.007501e-01,-6.585445e-01,-4.852274e-01,8.289348e-01,-8.410463e-01,-3.152774e-01,-2.839813e-01,-5.260858e-01,-6.003899e-01,-6.766657e-01,-6.360614e-01,-3.377106e-01,1.628407e-01,-1.102512e+00,-3.086830e-01,-1.068655e+00,-3.293256e-01,-1.351642e-01,-1.262489e-01,5.783793e-01,-5.170358e-01,3.851936e-02,-5.041139e-01
2.381976e-01,2.748492e+00,2.216385e+00,2.155090e+00,-4.409000e-01,-1.112903e-01,-1.087271e+00,-5.721056e-01,-2.552867e-01,-5.884266e-01,7.226231e-01,-9.591572e-01,-3.438945e-03,-2.597597e-01,-7.332743e-01,-6.524053e-01,-8.319345e-01,-6.867749e-01,-1.700194e-01,6.456339e-01,-9.001875e-01,-2.874937e-01,-8.230718e-01,-3.140058e-01,-1.351642e-01,-1.262489e-01,2.938715e-01,-4.305320e-01,-1.621386e+00,-3.957880e-01
1.171318e-02,1.480035e+00,8.716050e-01,7.972622e-01,-4.170572e-01,-1.112565e-01,7.022354e-01,-3.190898e-01,-7.838426e-01,3.025230e-01,6.813644e-01,-4.613943e-01,4.059520e-01,-2.254649e-01,-7.614901e-01,-5.161791e-01,-8.430198e-01,-5.470748e-01,4.374598e-01,7.289428e-02,-6.239686e-01,-3.007047e-01,-6.883944e-01,-3.130949e-01,-1.351642e-01,-1.262489e-01,6.725317e-01,1.308692e-01,2.852376e-01,-3.281278e-01
1.313863e+00,1.140044e-01,1.065520e+00,1.140907e+00,2.286309e-01,-2.305962e-02,6.581145e-01,7.140715e-01,9.807412e-03,4.009192e-01,-2.422324e-01,2.591727e-01,1.896064e+00,1.106270e+00,-3.386258e-01,-4.890678e-01,-1.427462e-01,-5.510698e-01,5.407147e-01,-2.154128e-01,1.830348e-01,-8.969530e-02,3.127913e-01,2.485701e-01,-1.351642e-01,-1.262489e-01,6.454297e-01,4.227042e+00,8.006404e-01,-1.782049e-01
-1.233299e-01,-2.275032e-01,-6.565106e-02,-5.601204e-02,-1.900553e-01,-1.054973e-01,-8.916327e-01,-4.213367e-01,-3.319501e-01,2.428385e+00,-2.720791e-01,1.398611e+00,8.080236e-01,4.653531e-01,-8.469761e-01,-5.004667e-01,-8.499188e-01,-5.303177e-01,-9.216888e-01,-1.308225e+00,-1.910766e-01,-2.271928e-01,-1.193344e-01,-1.647220e-01,-1.351642e-01,-1.262489e-01,-1.441920e+00,-5.453913e-01,4.132566e-01,-3.877264e-01
-4.526408e-01,1.528822e+00,1.161446e-01,2.114278e-02,-4.983717e-01,-1.114578e-01,1.189393e+00,-9.285281e-01,-9.698136e-01,1.466884e-01,8.496856e-01,-6.019215e-01,-6.544967e-01,-3.697532e-01,-7.029385e-01,-5.994778e-01,-8.527277e-01,-6.355427e-01,-1.258883e-01,1.270541e+00,-1.108601e+00,-3.118225e-01,-1.126785e+00,-3.316046e-01,-1.351642e-01,-1.262489e-01,1.564125e+00,-3.495404e-01,1.898485e-01,-3.966235e-01
-4.001682e-01,1.528822e+00,1.868427e-01,9.982136e-02,-4.895011e-01,-1.114194e-01,1.473622e+00,-9.453389e-01,-9.735341e-01,2.315276e-01,6.993569e-01,-4.742066e-01,-6.702228e-02,-1.235323e-01,-4.796079e-01,-4.920207e-01,-6.401270e-01,-5.231242e-01,-7.203458e-01,7.370113e-01,-1.039574e+00,-3.073343e-01,-1.084615e+00,-3.270248e-01,-1.351642e-01,-1.262489e-01,1.278912e+00,-1.096746e-01,6.416667e-01,-3.888488e-01
-7.981480e-01,-7.641581e-01,-1.153393e+00,-1.161056e+00,-4.745788e-01,-1.113733e-01,1.908592e+00,-6.241508e-01,-2.024741e+00,6.208986e-01,1.212008e+00,-6.815319e-01,-1.181214e+00,-4.026537e-01,7.580654e-01,1.765343e+00,5.382900e-01,1.774841e+00,-6.509652e-01,4.953909e-01,-7.732544e-01,-2.983998e-01,-9.973618e-01,-3.213070e-01,-1.351642e-01,-1.262489e-01,1.892315e+00,1.187019e+00,9.701223e-01,-6.378934e-01
-2.643307e-01,1.040954e+00,1.247290e-01,6.378132e-02,-4.432451e-01,-1.100907e-01,5.804508e-01,-1.078373e+00,-1.532352e-01,4.937199e-01,-1.654934e-01,-7.924504e-02,-3.189769e-01,-1.710708e-01,-6.040669e-01,-6.102071e-01,-7.117897e-01,-6.523934e-01,1.161195e+00,4.905869e-01,-9.404532e-01,-2.462157e-01,-9.510966e-01,-2.895602e-01,-1.351642e-01,-1.262489e-01,7.308731e-01,-3.023051e-01,1.541476e-01,-4.980102e-01
3.718278e-01,2.650918e+00,2.181542e+00,2.104838e+00,-4.217294e-01,-1.111464e-01,-7.513201e-01,-2.038014e-01,3.427750e-01,-4.936914e-01,3.395484e-02,-9.171491e-01,4.007517e-01,-1.215359e-01,-6.281429e-01,-6.250189e-01,-7.141668e-01,-6.614757e-01,-9.912194e-01,6.135678e-01,-7.920205e-01,-2.804219e-01,-7.403294e-01,-3.070630e-01,-1.351642e-01,-1.262489e-01,1.307025e-01,-5.532534e-01,-9.829422e-01,-7.404583e-02
-1.548399e-01,-7.153713e-01,-3.600584e-01,-3.362069e-01,2.476988e-01,-9.695946e-02,-1.564502e+00,2.206508e-01,-4.290225e-01,-7.965106e-01,9.957545e-01,-5.241718e-01,5.230935e-01,2.745928e-01,2.370925e-01,6.646661e-01,3.568863e-01,8.764678e-01,-3.546388e-01,-9.485826e-02,9.965663e-01,4.346886e-02,9.320761e-01,1.373384e-02,-1.351642e-01,-1.262489e-01,-1.657015e-01,-1.136907e+00,-1.854415e+00,7.486977e-01
-3.765136e-01,-8.129449e-01,-7.317288e-01,-7.280736e-01,1.826684e-01,-9.460931e-02,1.051887e-01,1.975455e+00,-1.629339e+00,2.051256e+00,1.032982e+00,1.112151e+00,-9.484348e-01,-3.936459e-01,1.918663e+00,-2.993382e-01,1.864182e+00,-4.184669e-01,1.333717e+00,-2.011535e-02,6.496827e-01,2.602275e-02,6.689442e-01,7.925555e-02,-1.351642e-01,-1.262489e-01,8.855934e-01,5.139796e-01,-5.693121e-01,3.953059e-01
-8.029143e-01,-8.129449e-01,-1.144303e+00,-1.147351e+00,-4.660897e-01,-1.114300e-01,5.129262e-01,-2.691607e-01,-1.467883e+00,4.200325e+00,1.137465e+00,8.070665e-01,-1.153169e+00,-4.022072e-01,-1.364853e-01,5.371996e-01,-2.971656e-01,5.140226e-01,-1.842355e+00,1.201479e+00,-8.345735e-01,-3.171329e-01,-9.126147e-01,-3.274762e-01,-1.351642e-01,-1.262489e-01,9.607407e-01,2.689042e-01,-2.606432e-01,-3.045600e-01
9.997663e-02,-2.275032e-01,-6.969077e-02,-8.088435e-02,-7.680349e-02,-1.010746e-01,6.513465e-01,8.519955e-01,-2.999054e-01,1.011647e+00,2.738923e-01,4.938260e-01,4.117394e+00,5.240214e+00,-5.464399e-01,-1.373061e-01,-5.441040e-01,-1.488504e-01,-1.479952e-01,3.301277e-01,2.004910e-01,7.721007e-02,6.375208e-02,-7.223564e-02,-1.351642e-01,-1.262489e-01,-2.121693e-01,2.480489e-01,8.329526e-01,-4.182981e-01
-5.887872e-01,-9.105185e-01,-8.902947e-01,-8.864445e-01,7.406103e-02,-9.789940e-02,-1.476178e-02,4.239555e+00,1.999649e-01,1.257616e+00,-5.979403e-01,4.445061e-01,-7.878477e-01,-3.766560e-01,1.792230e+00,8.229313e+00,2.013722e+00,7.506212e+00,-2.116546e+00,-1.233186e+00,3.828039e-02,-2.703609e-01,5.372522e-01,1.120430e-02,-1.351642e-01,-1.262489e-01,1.465826e+00,6.407166e+00,-1.002180e+00,1.929093e-01
-6.409508e-01,-7.641581e-01,-9.125142e-01,-9.153777e-01,-2.695745e-01,-1.101185e-01,6.113910e-01,1.206730e+00,6.989400e-01,2.682268e-01,-8.402701e-01,-1.083823e-01,-8.524532e-01,-3.761795e-01,-1.482347e-01,-3.139729e-01,-2.663189e-01,-3.106196e-01,1.591303e+00,-1.403614e+00,-2.067831e-01,-2.788920e-01,-1.603731e-01,-2.552571e-01,-1.351642e-01,-1.262489e-01,5.973412e-01,1.522534e+00,5.231955e-01,1.543947e-01
-2.500762e-01,-6.665845e-01,-4.792353e-01,-4.839183e-01,6.035218e-02,-1.033898e-01,-8.770699e-01,-3.160504e-01,1.965787e+00,-1.263683e+00,-1.824039e+00,-1.019093e+00,-2.092685e-01,-3.118538e-01,-3.590392e-01,9.934037e-02,-3.897613e-01,1.908326e-01,1.734640e+00,-1.345628e+00,5.696092e-01,-7.038299e-02,5.856856e-01,-8.773932e-02,-1.351642e-01,-1.262489e-01,-1.427754e+00,-6.139058e-01,4.005204e-01,-4.110748e-01
-4.227636e-01,-8.617317e-01,-6.332563e-01,-6.016814e-01,2.485649e-01,-1.045659e-01,-2.413901e+00,6.874270e-01,6.280811e-01,-1.051655e-01,-1.119477e+00,1.682197e+00,-8.034945e-01,-3.924472e-01,2.356820e+00,2.656078e+00,2.514132e+00,2.628775e+00,4.309037e-02,-1.624520e+00,7.991682e-01,9.048682e-02,1.109817e+00,-6.701614e-02,-1.351642e-01,-1.262489e-01,-2.532721e+00,-1.022931e+00,-5.297595e-01,1.709003e+00
4.053241e-01,-3.738636e-01,2.257261e-01,2.282435e-01,2.074721e-01,-2.890018e-02,7.260007e-01,9.742935e-01,6.691847e-01,4.706434e-01,-1.234475e+00,1.671317e+00,4.354408e+00,3.481647e+00,-9.201248e-01,-6.585739e-01,-8.062476e-01,-6.297008e-01,-3.625991e-01,2.253864e-01,-4.893811e-01,-2.004716e-01,5.512336e-02,3.405615e-01,-1.351642e-01,-1.262489e-01,-7.139918e-01,4.526774e-01,2.133479e+00,-3.664052e-01
2.971131e-01,-1.299296e-01,7.776516e-02,9.119152e-02,-3.604407e-02,-9.449618e-02,8.373427e-01,5.873326e-01,-2.635735e-01,1.656646e+00,-2.107923e-01,1.014125e+00,-5.859425e-02,-3.020066e-01,-4.846932e-01,-4.253240e-01,-4.781285e-01,-4.222343e-01,1.130880e+00,-3.846830e-01,3.894678e-03,-7.717978e-03,-9.862338e-03,1.111549e-02,-1.351642e-01,-1.262489e-01,4.493249e-01,1.122544e+00,7.439714e-01,-9.717407e-02
-7.553403e-01,-7.153713e-01,-1.071080e+00,-1.078317e+00,-4.375362e-01,-1.114120e-01,1.711062e+00,-6.379443e-02,-1.581285e+00,5.597513e-01,1.305896e+00,-5.078068e-01,-1.079797e+00,-4.006672e-01,-1.915093e-01,4.125165e-01,-3.363474e-01,3.722183e-01,-2.206493e+00,-1.112540e+00,-5.318230e-01,-3.040058e-01,-7.523013e-01,-3.243083e-01,-1.351642e-01,-1.262489e-01,1.590513e+00,2.308828e-01,5.821651e-01,-7.216044e-01
3.867002e-01,-7.641581e-01,-4.312615e-01,-3.697085e-01,1.070608e+00,7.405425e-02,-4.505850e-01,8.849471e-01,-2.854917e-01,-8.588401e-01,3.637612e-01,2.066381e-01,-1.409310e-01,-1.671783e-01,2.316782e-01,3.273098e-01,4.552488e-01,8.105421e-02,-5.647273e-01,2.140336e-01,1.597700e+00,1.328174e+00,1.369791e+00,1.026780e+00,-1.351642e-01,-1.262489e-01,7.871193e-02,-6.374103e-01,-4.693426e-01,7.609385e-01
-5.845947e-01,-3.250768e-01,-7.261740e-01,-7.285811e-01,-4.058604e-01,-1.112612e-01,1.421370e+00,-7.174399e-01,1.400846e-01,-3.909128e-01,-1.122075e-01,-5.935622e-01,-8.543813e-01,-3.947721e-01,5.251760e-01,4.240916e-01,3.559192e-01,4.162969e-01,-7.855826e-01,-1.108433e-01,-5.280409e-01,-2.984572e-01,-6.320533e-01,-3.108877e-01,-1.351642e-01,-1.262489e-01,3.308184e-01,1.914879e-01,1.086068e+00,-5.153080e-01
-6.267404e-01,-6.665845e-01,-8.751451e-01,-8.828914e-01,-3.217048e-01,-1.094532e-01,7.946684e-01,4.661255e-01,7.958482e-01,5.517937e-01,-1.606023e+00,1.247949e+00,-1.044638e+00,-3.996394e-01,7.793178e-01,1.452718e-02,8.034587e-01,-6.182717e-03,-5.225173e-01,-1.770108e+00,-5.232959e-01,-2.435136e-01,-4.623406e-01,-2.336743e-01,-1.351642e-01,-1.262489e-01,-1.205794e+00,-6.144609e-02,2.463019e+00,-5.128118e-01
-3.721004e-01,-5.690109e-01,-6.054820e-01,-6.032041e-01,-1.553472e-01,-1.056155e-01,-2.241448e-02,-5.935828e-01,1.350267e+00,-5.245786e-01,-9.838174e-01,-5.236966e-01,-8.163930e-01,-3.959737e-01,2.534393e-01,-2.601940e-01,2.387363e-01,-1.567130e-01,1.201678e+00,-1.638411e+00,1.005861e-01,-1.036623e-01,2.310713e-02,-1.611645e-01,-1.351642e-01,-1.262489e-01,-1.301742e+00,-2.054685e-01,1.359689e+00,-1.198998e-01
-8.176101e-01,-9.593053e-01,-1.247321e+00,-1.245317e+00,-4.078747e-01,-1.113926e-01,2.030164e+00,-1.786133e+00,7.620054e-02,-1.850259e+00,7.858694e-01,-2.227827e+00,-1.214832e+00,-4.031211e-01,7.653748e+00,1.780731e-02,6.976136e+00,5.366697e-02,-6.160917e-01,3.706047e+00,-2.925191e-01,-2.857024e-01,-5.799653e-01,-3.247010e-01,-1.351642e-01,-1.262489e-01,2.333717e+00,-1.441181e+00,-3.063065e-01,-4.211281e-01
-1.051476e-01,-2.275032e-01,-5.454080e-02,-6.819492e-02,-1.808339e-01,-1.082790e-01,-2.086691e-01,2.203676e-01,4.239021e-01,3.197147e-01,-3.658231e-01,9.435236e-01,-3.349783e-02,-1.691865e-01,-2.114974e-01,-1.044843e-01,-2.113470e-01,-1.234882e-01,6.835926e-01,-9.267218e-01,6.613808e-03,-2.012446e-01,1.997190e-02,-2.025187e-01,-1.351642e-01,-1.262489e-01,-6.284296e-01,1.600868e-01,4.308532e-01,-4.455038e-01
-2.841018e-01,-8.617317e-01,-8.635304e-01,-8.422834e-01,5.017297e-01,-3.900083e-02,-3.516487e-01,-2.671879e-01,1.297375e+00,-1.297491e+00,-1.150727e+00,2.065831e-01,-7.665793e-01,-3.614272e-01,8.278865e-01,1.159815e-01,7.887468e-01,3.564877e-02,4.136732e-01,8.620986e-01,4.927276e-01,6.209956e-01,6.693665e-01,6.283413e-01,-1.351642e-01,-1.262489e-01,-1.656746e-01,-9.813929e-01,-5.628144e-01,-1.730856e-01
-5.704400e-02,-3.738636e-01,-1.540240e-01,-1.402740e-01,-7.392063e-02,-1.049342e-01,-1.792271e-01,-1.579217e-01,-4.119540e-01,4.478870e-01,3.298275e-01,2.044202e-01,8.216216e-02,-1.865329e-01,4.537167e-01,-3.337188e-01,4.407981e-01,-3.247382e-01,4.932459e-01,-1.549641e+00,4.285368e-01,-1.889098e-01,3.477094e-01,-1.823524e-01,-1.351642e-01,-1.262489e-01,-7.494173e-01,-6.632725e-01,1.196626e-01,-3.814313e-01
-1.656081e-01,-7.153713e-01,-4.721655e-01,-3.580337e-01,2.354112e-01,-9.982464e-02,-5.455431e-01,1.817250e+00,-5.083695e-01,-6.450809e-01,6.293402e-01,-8.696305e-01,7.306764e-01,3.336238e-01,-3.326357e-01,4.953746e-01,-3.409105e-01,6.191083e-01,1.827336e+00,-1.129224e+00,8.223851e-01,1.504713e-01,8.519590e-01,4.047226e-02,-1.351642e-01,-1.262489e-01,-3.532226e-01,-4.294688e-01,-8.895118e-01,2.067711e-01
3.674558e+00,2.406984e+00,5.524051e+00,5.795592e+00,7.251277e-03,-7.811812e-02,-1.772714e+00,7.754608e-01,4.173277e-01,-8.097058e-01,-4.193998e-02,-5.691223e-01,2.471354e+00,8.767464e-01,-6.501583e-01,-6.029323e-01,-6.172308e-01,-6.336915e-01,-2.344482e-01,-5.558715e-02,-2.190955e-01,4.866724e-02,2.099016e-03,5.271220e-02,-1.351642e-01,-1.262489e-01,-8.514603e-01,-6.001659e-01,-1.644617e+00,8.459435e-02
1.412101e+00,2.163050e+00,3.176366e+00,3.316985e+00,-2.580064e-01,-1.066996e-01,-1.611381e+00,-3.039282e-01,5.575980e-01,-6.811979e-01,1.947614e-02,-7.586643e-01,1.499924e+00,2.559327e-01,-7.270707e-01,-5.929640e-01,-7.524466e-01,-6.323847e-01,2.196055e-01,8.174274e-02,-5.588819e-01,-1.750822e-01,-3.538587e-01,-1.889542e-01,-1.351642e-01,-1.262489e-01,-6.362111e-01,-5.374865e-01,-1.330963e+00,2.807811e-01
5.248770e-01,-5.690109e-01,-2.151269e-01,-1.382437e-01,5.890503e-01,-6.725506e-02,-8.768528e-02,-1.105930e+00,-4.297576e-01,-5.631303e-01,1.201062e+00,-1.239603e+00,3.222148e-01,3.917835e-03,8.113922e-01,6.514760e-01,9.263281e-01,5.241445e-01,4.058799e-01,3.866378e-01,2.034019e+00,3.867800e-01,1.409887e+00,2.168303e-01,-1.351642e-01,-1.262489e-01,5.063988e-01,-7.351455e-01,-1.047781e+00,-4.060890e-01
2.452142e-01,-5.690109e-01,-5.252094e-02,-1.764943e-04,3.569596e-01,-6.423238e-02,-6.535205e-01,1.139349e+00,2.062745e-01,-5.923211e-01,3.915458e-01,-9.537753e-01,1.312060e+00,2.741823e-01,-3.638077e-01,-2.182578e-01,-3.715914e-01,-2.636733e-01,-5.256853e-01,1.419663e-01,7.135103e-01,3.808087e-01,7.803956e-01,2.428520e-01,-1.351642e-01,-1.262489e-01,9.986144e-02,-4.661196e-02,-1.215035e+00,4.985294e-01
-3.341471e-01,-5.690109e-01,-4.166169e-01,-4.001644e-01,-1.238499e-01,-1.097843e-01,-7.227500e-01,3.679689e-02,-2.661319e-01,-7.333036e-01,7.037912e-01,-8.712854e-01,4.050246e+00,1.006040e+01,1.679670e-02,2.490949e-01,1.499153e-02,2.232505e-01,6.263077e-01,-5.145535e-01,2.417229e-01,-2.575886e-01,3.392464e-01,-2.477283e-01,-1.351642e-01,-1.262489e-01,-8.101687e-01,-1.299145e+00,-7.104094e-01,5.948246e-02
4.690505e-01,2.553345e+00,2.211841e+00,2.169303e+00,-4.059678e-01,-1.102968e-01,-1.088853e+00,-5.626714e-01,-3.772792e-01,1.841106e-01,3.513307e-01,6.948854e-02,2.615488e-01,6.066691e-03,-6.441997e-01,-6.247433e-01,-7.445283e-01,-6.585582e-01,1.701361e-01,-4.022262e-01,-9.166637e-01,-2.552992e-01,-7.832450e-01,-2.757581e-01,-1.351642e-01,-1.262489e-01,-4.704205e-01,-4.311342e-01,-7.838321e-01,-2.066973e-01
-7.751996e-01,-8.129449e-01,-1.077645e+00,-1.088469e+00,-4.239225e-01,-1.113086e-01,-5.366892e-01,-1.350012e-01,1.014020e+00,-5.900256e-03,-1.101138e+00,4.848879e-01,-1.154708e+00,-4.028160e-01,1.168012e+00,2.024182e+00,9.695980e-01,2.066615e+00,1.349702e+00,-1.052221e+00,-8.507066e-01,-2.995517e-01,-7.250734e-01,-3.095636e-01,-1.351642e-01,-1.262489e-01,-1.373099e+00,-3.620652e-01,1.267606e+00,-3.185886e-01
-6.169874e-01,-7.641581e-01,-8.766601e-01,-8.783230e-01,-2.383231e-01,-1.100123e-01,6.482636e-02,2.633649e-01,1.459605e+00,-1.394098e+00,-8.021202e-01,-1.526119e+00,-1.060288e+00,-4.022219e-01,-1.488496e-01,9.882949e-02,-1.858776e-01,2.001601e-01,1.286353e+00,-9.713859e-01,1.028753e-01,-2.141915e-01,-5.774259e-02,-2.467265e-01,-1.351642e-01,-1.262489e-01,-4.696463e-01,-5.013900e-02,2.063570e-01,-4.978321e-01
1.080804e+00,-4.226504e-01,4.433762e-01,5.328032e-01,7.033902e-01,-3.808312e-02,-5.168438e-01,5.829628e-01,5.840066e-01,-4.734069e-01,-4.118541e-01,-3.403775e-01,1.777164e+00,5.763509e-01,-3.329512e-01,-2.236111e-01,-1.830570e-01,-1.746198e-01,9.011973e-01,-1.055716e+00,1.344383e+00,7.294487e-01,1.157309e+00,5.217838e-01,-1.351642e-01,-1.262489e-01,-7.314724e-01,-9.397588e-01,-2.755108e-01,7.059781e-01
